： O
智 O
能 O
时 O
代 O
高 O
校 O
课 O
程 O
思 O
政 O
的 O
设 O
计 O
理 O
论 O
与 O
方 O
法 O
。 O

研 O
究 O
根 O
据 O
教 B-ORG
育 I-ORG
部 I-ORG
有 O
关 O
文 O
件 O
精 O
神 O
， O
面 O
向 O
智 B-DAT
能 I-DAT
时 I-DAT
代 I-DAT
教 B-CON
育 I-CON
信 I-CON
息 I-CON
化 I-CON
发 O
展 O
方 O
向 O
， O
直 O
击 O
高 B-ORG
校 I-ORG
课 O
程 O
思 O
政 O
建 O
设 O
中 O
存 O
在 O
的 O
专 B-TER
业 I-TER
教 I-TER
育 I-TER
和 O
思 B-TER
政 I-TER
教 I-TER
育 I-TER
“ O
两 O
张 O
皮 O
” O
问 O
题 O
， O
明 O
晰 O
课 O
程 O
思 O
政 O
建 O
设 O
的 O
价 O
值 O
导 O
向 O
和 O
功 O
能 O
作 O
用 O
； O

以 O
课 B-CRN
程 I-CRN
与 I-CRN
教 I-CRN
学 I-CRN
论 I-CRN
为 O
指 O
导 O
， O
强 O
调 O
“ O
智 O
能 O
+ O
” O
赋 O
能 O
思 O
维 O
方 O
式 O
转 O
变 O
， O
突 O
出 O
智 O
能 O
技 O
术 O
赋 O
能 O
教 O
学 O
创 O
新 O
， O
形 O
成 O
智 B-DAT
能 I-DAT
时 I-DAT
代 I-DAT
课 O
程 O
思 O
政 O
的 O
设 O
计 O
理 O
论 O
； O

提 O
出 O
了 O
确 O
定 O
课 O
程 O
思 O
政 O
目 O
标 O
、 O
重 O
构 O
课 O
程 O
思 O
政 O
内 O
容 O
、 O
选 O
择 O
课 O
程 O
在 O
线 O
平 O
台 O
、 O
开 O
发 O
课 O
程 O
思 O
政 O
资 O
源 O
、 O
建 O
设 O
课 O
程 O
思 O
政 O
基 O
地 O
、 O
开 O
展 O
课 O
程 O
思 O
政 O
活 O
动 O
、 O
实 O
施 O
课 O
程 O
思 O
政 O
评 O
价 O
的 O
智 O
能 O
时 O
代 O
课 O
程 O
思 O
政 O
设 O
计 O
方 O
法 O
， O
以 O
期 O
为 O
新 O
时 O
代 O
我 B-COU
国 I-COU
高 B-ORG
校 I-ORG
全 O
面 O
推 O
进 O
课 O
程 O
思 O
政 O
建 O
设 O
、 O
落 O
实 O
立 O
德 O
树 O
人 O
根 O
本 O
任 O
务 O
、 O
构 O
建 O
“ O
三 O
全 O
育 O
人 O
” O
大 O
格 O
局 O
提 O
供 O
理 O
论 O
指 O
导 O
和 O
实 O
践 O
借 O
鉴 O
。 O

柴 B-PER
阳 I-PER
丽 I-PER
， O
陈 B-PER
向 I-PER
东 I-PER
， O
陈 B-PER
佳 I-PER
雯 I-PER
于 O
2 B-DAT
0 I-DAT
2 I-DAT
1 I-DAT
年 I-DAT
0 I-DAT
4 I-DAT
月 I-DAT
2 I-DAT
7 I-DAT
日 I-DAT
发 O
表 O
了 O
： O
C B-CON
S I-CON
C I-CON
L I-CON
中 O
的 O
团 O
队 O
反 O
思 O
及 O
其 O
支 O
架 O
开 O
发 O
。 O

研 O
究 O
基 O
于 O
共 B-TER
享 I-TER
调 I-TER
节 I-TER
的 O
理 O
论 O
视 O
角 O
， O
从 O
过 O
程 O
模 O
型 O
构 O
建 O
、 O
支 O
架 O
开 O
发 O
、 O
案 O
例 O
实 O
践 O
等 O
方 O
面 O
对 O
C B-CON
S I-CON
C I-CON
L I-CON
中 O
的 O
团 B-TER
队 I-TER
反 I-TER
思 I-TER
及 O
其 O
支 O
架 O
开 O
发 O
进 O
行 O
了 O
系 O
统 O
的 O
探 O
索 O
。 O

首 O
先 O
， O
剖 O
析 O
了 O
共 B-TER
享 I-TER
调 I-TER
节 I-TER
中 O
团 B-TER
队 I-TER
反 I-TER
思 I-TER
的 O
活 O
动 O
过 O
程 O
， O
包 O
括 O
共 B-TER
享 I-TER
调 I-TER
节 I-TER
学 O
习 O
中 O
团 B-TER
队 I-TER
反 I-TER
思 I-TER
与 O
自 B-TER
我 I-TER
反 I-TER
思 I-TER
的 O
关 O
系 O
， O
以 O
及 O
团 B-TER
体 I-TER
反 I-TER
思 I-TER
过 O
程 O
的 O
具 O
体 O
构 O
成 O
； O

其 O
次 O
， O
依 O
据 O
团 B-TER
队 I-TER
反 I-TER
思 I-TER
的 O
行 O
为 O
过 O
程 O
， O
从 O
回 O
顾 O
、 O
描 O
述 O
（ O
或 O
展 O
示 O
） O
、 O
评 O
价 O
、 O
分 O
析 O
和 O
计 O
划 O
五 O
个 O
维 O
度 O
设 O
计 O
了 O
个 O
体 O
和 O
团 O
队 O
的 O
过 O
程 O
性 O
与 O
总 O
结 O
性 O
反 O
思 O
支 O
架 O
； O

最 O
后 O
， O
应 O
用 O
研 O
究 O
设 O
计 O
和 O
开 O
发 O
的 O
团 B-TER
队 I-TER
反 I-TER
思 I-TER
支 I-TER
架 O
， O
针 O
对 O
职 B-PER
前 I-PER
教 I-PER
师 I-PER
的 O
集 O
体 O
备 O
课 O
任 O
务 O
进 O
行 O
基 O
于 O
共 B-TER
享 I-TER
调 I-TER
节 I-TER
的 O
团 B-TER
队 I-TER
反 I-TER
思 I-TER
的 O
案 O
例 O
实 O
践 O
， O
案 O
例 O
研 O
究 O
表 O
明 O
， O
支 O
架 O
为 O
学 O
习 O
者 O
团 O
队 O
反 O
思 O
活 O
动 O
提 O
供 O
有 O
效 O
支 O
持 O
， O
有 O
助 O
于 O
C B-CON
S I-CON
C I-CON
L I-CON
团 O
队 O
反 O
思 O
活 O
动 O
的 O
开 O
展 O
。 O

杨 B-PER
开 I-PER
城 I-PER
， O
窦 B-PER
玲 I-PER
玉 I-PER
， O
公 B-PER
平 I-PER
于 O
2 B-DAT
0 I-DAT
2 I-DAT
1 I-DAT
年 I-DAT
0 I-DAT
4 I-DAT
月 I-DAT
2 I-DAT
7 I-DAT
日 I-DAT
发 O
表 O
了 O
： O
论 O
S B-CON
T I-CON
E I-CON
A I-CON
M I-CON
教 B-PER
师 I-PER
的 O
专 B-TER
业 I-TER
素 I-TER
养 I-TER
。 O

专 B-TER
业 I-TER
素 I-TER
养 I-TER
是 O
专 O
业 O
能 O
力 O
所 O
蕴 O
含 O
的 O
专 O
业 O
知 O
识 O
、 O
思 O
维 O
方 O
式 O
和 O
价 O
值 O
观 O
。 O

教 B-PER
师 I-PER
核 O
心 O
专 O
业 O
能 O
力 O
是 O
一 O
种 O
被 O
称 O
为 O
基 O
于 O
设 O
计 O
的 O
行 O
动 O
力 O
的 O
综 O
合 O
能 O
力 O
， O
并 O
非 O
P O
A O
C O
K O
的 O
运 O
用 O
能 O
力 O
， O
因 O
为 O
P O
A O
C O
K O
不 O
是 O
知 O
识 O
论 O
意 O
义 O
上 O
的 O
知 O
识 O
。 O

基 O
于 O
设 O
计 O
的 O
行 O
动 O
力 O
所 O
蕴 O
含 O
的 O
教 B-PER
师 I-PER
专 B-TER
业 I-TER
素 I-TER
养 I-TER
可 O
以 O
区 O
分 O
为 O
学 B-TER
科 I-TER
素 I-TER
养 I-TER
和 O
设 B-TER
计 I-TER
素 I-TER
养 I-TER
。 O

学 B-TER
科 I-TER
素 I-TER
养 I-TER
蕴 O
含 O
在 O
课 O
程 O
之 O
中 O
， O
通 O
过 O
课 O
程 O
分 O
析 O
可 O
以 O
使 O
之 O
清 O
晰 O
化 O
； O

设 O
计 O
素 O
养 O
蕴 O
含 O
在 O
技 O
术 O
性 O
教 B-CON
学 I-CON
设 I-CON
计 I-CON
理 O
论 O
之 O
中 O
。 O

以 O
S B-CRN
T I-CRN
E I-CRN
M I-CRN
课 I-CRN
程 I-CRN
“ O
抓 O
住 O
风 O
： O
设 O
计 O
风 O
车 O
” O
为 O
例 O
， O
S B-CON
T I-CON
E I-CON
A I-CON
M I-CON
教 B-PER
师 I-PER
的 O
学 B-TER
科 I-TER
素 I-TER
养 I-TER
包 O
括 O
掌 O
握 O
课 O
程 O
包 O
含 O
的 O
S B-CON
T I-CON
E I-CON
A I-CON
M I-CON
学 O
科 O
知 O
识 O
、 O
能 O
利 O
用 O
课 O
程 O
提 O
供 O
的 O
材 O
料 O
制 O
定 O
一 O
款 O
特 O
定 O
功 O
能 O
的 O
风 O
车 O
、 O
能 O
独 O
立 O
完 O
成 O
不 O
同 O
材 O
料 O
捕 O
捉 O
风 O
能 O
的 O
单 O
因 O
素 O
实 O
验 O
、 O
身 O
体 O
力 O
行 O
地 O
传 O
递 O
科 O
学 O
精 O
神 O
。 O

以 O
“ O
以 O
学 O
习 O
活 O
动 O
为 O
中 O
心 O
的 O
教 B-THE
学 I-THE
设 I-THE
计 I-THE
理 I-THE
论 I-THE
” O
为 O
例 O
， O
S B-CON
T I-CON
E I-CON
A I-CON
M I-CON
教 B-PER
师 I-PER
的 O
设 O
计 O
素 O
养 O
包 O
括 O
能 O
基 O
于 O
教 B-CON
学 I-CON
设 I-CON
计 I-CON
的 O
基 O
本 O
观 O
念 O
思 O
考 O
教 B-CON
学 I-CON
设 I-CON
计 I-CON
； O

能 O
运 O
用 O
知 O
识 O
建 O
模 O
进 O
行 O
学 O
习 O
内 O
容 O
分 O
析 O
， O
并 O
用 O
“ O
（ O
知 O
识 O
点 O
， O
学 O
习 O
水 O
平 O
） O
” O
方 O
式 O
陈 O
述 O
学 B-CON
习 I-CON
目 I-CON
标 I-CON
； O

能 O
结 O
合 O
实 O
情 O
和 O
知 O
识 O
建 O
模 O
图 O
组 O
块 O
确 O
立 O
任 O
务 O
类 O
型 O
， O
并 O
将 O
它 O
们 O
具 O
体 O
化 O
为 O
师 O
生 O
交 O
互 O
过 O
程 O
； O

拥 O
有 O
足 O
够 O
的 O
F O
C O
知 O
识 O
（ O
F O
a O
c O
t O
s O
a O
n O
d O
C O
a O
s O
e O
s O
） O
， O
并 O
能 O
够 O
设 O
计 O
新 O
的 O
F O
C O
知 O
识 O
； O

能 O
结 O
合 O
实 O
情 O
和 O
动 O
力 O
设 O
计 O
模 O
型 O
提 O
升 O
教 B-TER
学 I-TER
方 I-TER
案 I-TER
的 O
质 O
量 O
水 O
平 O
； O

能 O
结 O
合 O
经 O
验 O
设 O
计 O
探 O
究 O
学 O
习 O
的 O
学 O
习 O
支 O
架 O
。 O

刘 B-PER
革 I-PER
平 I-PER
， O
刘 B-PER
选 I-PER
于 O
2 B-DAT
0 I-DAT
2 I-DAT
1 I-DAT
年 I-DAT
0 I-DAT
3 I-DAT
月 I-DAT
3 I-DAT
0 I-DAT
日 I-DAT
发 O
表 O
了 O
： O
跨 B-TER
学 I-TER
科 I-TER
比 O
较 O
视 O
域 O
下 O
智 B-CON
慧 I-CON
教 I-CON
育 I-CON
的 O
概 B-FRM
念 I-FRM
模 I-FRM
型 I-FRM
。 O

智 O
慧 O
究 O
竟 O
是 O
什 O
么 O
， O
不 O
同 O
学 O
科 O
立 O
足 O
自 O
身 O
的 O
学 O
科 O
传 O
统 O
和 O
研 B-TER
究 I-TER
范 I-TER
式 I-TER
给 O
出 O
了 O
不 O
同 O
的 O
回 O
应 O
。 O

跨 O
学 O
科 O
视 O
角 O
下 O
， O
智 O
慧 O
的 O
意 O
涵 O
包 O
括 O
高 O
阶 O
知 O
识 O
和 O
问 O
题 O
解 O
决 O
能 O
力 O
目 O
标 O
、 O
认 O
知 O
世 O
界 O
和 O
德 O
行 O
养 O
成 O
目 O
标 O
、 O
智 O
能 O
技 O
术 O
赋 O
能 O
教 O
学 O
和 O
学 O
习 O
的 O
目 O
标 O
。 O

当 O
前 O
教 B-CRN
育 I-CRN
技 I-CRN
术 I-CRN
学 I-CRN
领 O
域 O
对 O
智 B-CON
慧 I-CON
教 I-CON
育 I-CON
的 O
定 O
义 O
主 O
要 O
有 O
教 O
育 O
要 O
素 O
的 O
视 O
角 O
、 O
学 B-CON
习 I-CON
分 I-CON
析 I-CON
的 O
视 O
角 O
、 O
技 O
术 O
促 O
进 O
教 O
育 O
的 O
视 O
角 O
、 O
转 O
型 O
变 O
革 O
的 O
视 O
角 O
和 O
自 B-TER
主 I-TER
学 I-TER
习 I-TER
的 O
视 O
角 O
五 O
种 O
。 O

如 O
何 O
将 O
学 B-TER
科 I-TER
交 I-TER
叉 I-TER
视 O
角 O
下 O
的 O
智 O
慧 O
意 O
涵 O
作 O
为 O
智 B-CON
慧 I-CON
教 I-CON
育 I-CON
的 O
中 O
心 O
目 O
标 O
， O
并 O
从 O
整 O
合 O
视 O
角 O
提 O
出 O
智 B-CON
慧 I-CON
教 I-CON
育 I-CON
的 O
概 O
念 O
及 O
其 O
模 O
型 O
， O
有 O
助 O
于 O
丰 O
富 O
智 B-CON
慧 I-CON
教 I-CON
育 I-CON
的 O
理 O
论 O
成 O
果 O
。 O

研 O
究 O
从 O
跨 O
学 O
科 O
和 O
整 O
合 O
视 O
角 O
提 O
出 O
了 O
智 B-CON
慧 I-CON
教 I-CON
育 I-CON
的 O
概 O
念 O
， O
并 O
构 O
建 O
了 O
智 B-CON
慧 I-CON
教 I-CON
育 I-CON
的 O
概 O
念 O
模 O
型 O
。 O

该 O
概 O
念 O
模 O
型 O
以 O
跨 O
学 O
科 O
视 O
角 O
下 O
的 O
智 O
慧 O
意 O
涵 O
作 O
为 O
培 O
养 O
“ O
人 O
的 O
智 O
慧 O
” O
的 O
要 O
求 O
和 O
目 O
的 O
， O
强 O
调 O
发 O
挥 O
教 O
师 O
的 O
教 O
学 O
智 O
慧 O
， O
并 O
通 O
过 O
智 O
能 O
技 O
术 O
对 O
学 O
习 O
环 O
境 O
和 O
过 O
程 O
的 O
创 O
设 O
、 O
管 O
理 O
、 O
实 O
施 O
和 O
评 O
价 O
等 O
的 O
赋 O
能 O
， O
以 O
便 O
更 O
好 O
地 O
支 O
持 O
、 O
促 O
进 O
、 O
协 O
同 O
和 O
联 O
通 O
人 O
的 O
智 O
慧 O
培 O
养 O
， O
同 O
时 O
促 O
进 O
高 O
质 O
量 O
教 O
学 O
服 O
务 O
供 O
给 O
和 O
教 O
学 O
管 O
理 O
的 O
高 O
效 O
决 O
策 O
， O
最 O
终 O
促 O
进 O
教 O
育 O
系 O
统 O
的 O
高 O
效 O
运 O
行 O
。 O

郑 B-PER
刚 I-PER
， O
杨 B-PER
雁 I-PER
茹 I-PER
， O
张 B-PER
汶 I-PER
军 I-PER
于 O
2 B-DAT
0 I-DAT
2 I-DAT
1 I-DAT
年 I-DAT
0 I-DAT
3 I-DAT
月 I-DAT
3 I-DAT
0 I-DAT
日 I-DAT
发 O
表 O
了 O
： O
生 O
命 O
价 O
值 O
与 O
技 O
术 O
变 O
革 O
的 O
现 O
实 O
“ O
联 O
姻 O
” O
— O
— O
基 O
于 O
人 B-CON
工 I-CON
智 I-CON
能 I-CON
教 I-CON
育 I-CON
应 O
用 O
的 O
哲 B-CRN
学 I-CRN
审 O
思 O
。 O

人 B-CON
工 I-CON
智 I-CON
能 I-CON
教 I-CON
育 I-CON
是 O
当 O
前 O
教 O
育 O
发 O
展 O
的 O
新 O
趋 O
势 O
。 O

但 O
是 O
， O
人 B-TOO
工 I-TOO
智 I-TOO
能 I-TOO
在 O
教 O
育 O
领 O
域 O
的 O
应 O
用 O
中 O
也 O
暴 O
露 O
出 O
一 O
些 O
问 O
题 O
， O
出 O
现 O
盲 O
目 O
崇 O
拜 O
人 B-TOO
工 I-TOO
智 I-TOO
能 I-TOO
技 O
术 O
或 O
全 O
盘 O
否 O
定 O
其 O
教 O
育 O
应 O
用 O
价 O
值 O
的 O
两 O
种 O
极 O
端 O
态 O
度 O
。 O

只 O
有 O
正 O
确 O
处 O
理 O
好 O
生 O
命 O
价 O
值 O
和 O
技 O
术 O
变 O
革 O
的 O
关 O
系 O
， O
才 O
能 O
推 O
动 O
人 B-CON
工 I-CON
智 I-CON
能 I-CON
教 I-CON
育 I-CON
健 O
康 O
快 O
速 O
地 O
发 O
展 O
。 O

技 O
术 O
创 O
新 O
在 O
“ O
用 O
” O
“ O
体 O
” O
“ O
道 O
” O
等 O
方 O
面 O
， O
分 O
别 O
为 O
教 O
育 O
带 O
来 O
器 O
物 O
、 O
制 O
度 O
和 O
思 O
想 O
上 O
的 O
变 O
化 O
。 O

同 O
时 O
， O
技 O
术 O
革 O
新 O
还 O
存 O
在 O
遮 O
蔽 O
生 O
命 O
意 O
识 O
和 O
价 O
值 O
异 O
化 O
的 O
风 O
险 O
。 O

在 O
人 B-CON
工 I-CON
智 I-CON
能 I-CON
教 I-CON
育 I-CON
应 O
用 O
中 O
， O
彰 O
显 O
生 O
命 O
是 O
其 O
重 O
要 O
的 O
着 O
力 O
点 O
， O
而 O
生 O
命 O
的 O
彰 O
显 O
又 O
呼 O
唤 O
技 O
术 O
的 O
支 O
持 O
。 O

人 B-CON
工 I-CON
智 I-CON
能 I-CON
教 I-CON
育 I-CON
应 O
用 O
的 O
关 O
键 O
在 O
于 O
找 O
到 O
技 O
术 O
逻 O
辑 O
和 O
理 O
论 O
逻 O
辑 O
之 O
间 O
的 O
契 O
合 O
点 O
， O
要 O
达 O
成 O
两 O
者 O
的 O
双 O
向 O
耦 O
合 O
， O
需 O
要 O
基 O
于 O
对 O
生 O
命 O
本 O
体 O
的 O
关 O
注 O
， O
重 O
新 O
审 O
视 O
并 O
调 O
适 O
技 O
术 O
和 O
生 O
命 O
的 O
关 O
系 O
， O
实 O
现 O
生 O
命 O
与 O
技 O
术 O
的 O
现 O
实 O
“ O
联 O
姻 O
” O
。 O

陈 B-PER
鹏 I-PER
， O
黄 B-PER
荣 I-PER
怀 I-PER
于 O
2 B-DAT
0 I-DAT
2 I-DAT
1 I-DAT
年 I-DAT
0 I-DAT
3 I-DAT
月 I-DAT
3 I-DAT
0 I-DAT
日 I-DAT
发 O
表 O
了 O
： O
设 O
计 O
教 O
育 O
的 O
路 O
径 O
及 O
策 O
略 O
探 O
析 O
： O
创 O
新 O
人 O
才 O
培 O
养 O
的 O
新 O
视 O
角 O
。 O

创 B-TER
新 I-TER
能 I-TER
力 I-TER
是 O
国 O
家 O
、 O
组 O
织 O
及 O
个 O
人 O
长 O
足 O
发 O
展 O
的 O
关 O
键 O
力 O
量 O
， O
如 O
何 O
培 O
养 O
创 O
新 O
人 O
才 O
是 O
当 O
前 O
教 O
育 O
发 O
展 O
的 O
重 O
要 O
议 O
题 O
。 O

设 O
计 O
作 O
为 O
一 O
种 O
创 O
造 O
力 O
活 O
动 O
， O
是 O
实 O
现 O
创 O
新 O
的 O
重 O
要 O
途 O
径 O
和 O
有 O
效 O
方 O
式 O
。 O

文 O
章 O
基 O
于 O
设 O
计 O
与 O
创 O
新 O
的 O
相 O
互 O
依 O
存 O
关 O
系 O
， O
分 O
析 O
了 O
设 O
计 O
及 O
设 O
计 O
教 O
育 O
在 O
促 O
进 O
创 O
新 O
人 O
才 O
的 O
知 O
识 O
、 O
思 O
维 O
与 O
人 O
格 O
方 O
面 O
发 O
展 O
的 O
价 O
值 O
与 O
意 O
义 O
， O
以 O
此 O
论 O
证 O
了 O
设 O
计 O
教 O
育 O
发 O
展 O
的 O
必 O
然 O
性 O
。 O

在 O
此 O
基 O
础 O
上 O
， O
梳 O
理 O
了 O
设 O
计 O
教 O
育 O
由 O
家 O
庭 O
师 O
徒 O
传 O
承 O
的 O
教 O
育 O
形 O
态 O
发 O
展 O
到 O
知 O
识 O
网 O
络 O
时 O
代 O
以 O
创 O
新 O
为 O
目 O
标 O
的 O
设 O
计 O
素 O
养 O
教 O
育 O
形 O
态 O
， O
提 O
出 O
了 O
不 O
同 O
教 O
育 O
阶 O
段 O
创 O
新 O
人 O
才 O
培 O
养 O
的 O
途 O
径 O
， O
高 B-DAT
等 I-DAT
教 I-DAT
育 I-DAT
阶 I-DAT
段 I-DAT
一 O
方 O
面 O
可 O
开 O
设 O
专 O
门 O
的 O
设 O
计 O
相 O
关 O
课 O
程 O
， O
另 O
一 O
方 O
面 O
可 O
将 O
设 O
计 O
与 O
其 O
他 O
学 O
科 O
课 O
程 O
融 O
合 O
， O
以 O
设 O
计 O
思 O
维 O
开 O
展 O
教 O
育 O
教 O
学 O
实 O
践 O
； O

基 B-DAT
础 I-DAT
教 I-DAT
育 I-DAT
阶 I-DAT
段 I-DAT
通 O
过 O
艺 O
术 O
与 O
设 O
计 O
、 O
设 O
计 O
与 O
技 O
术 O
为 O
主 O
的 O
设 O
计 O
课 O
程 O
， O
与 O
学 O
科 O
课 O
程 O
融 O
合 O
的 O
课 O
程 O
以 O
及 O
创 O
客 O
教 O
育 O
的 O
途 O
径 O
来 O
开 O
展 O
设 O
计 O
教 O
育 O
。 O

在 O
开 O
展 O
设 O
计 O
教 O
育 O
过 O
程 O
中 O
， O
教 B-PER
师 I-PER
以 O
设 O
计 O
思 O
维 O
方 O
法 O
为 O
创 O
新 O
变 O
革 O
教 O
学 O
的 O
策 O
略 O
和 O
方 O
法 O
， O
通 O
过 O
整 O
合 O
设 B-TER
计 I-TER
素 I-TER
养 I-TER
与 O
学 B-TER
科 I-TER
素 I-TER
养 I-TER
作 O
为 O
培 B-CON
养 I-CON
目 I-CON
标 I-CON
， O
由 O
简 O
单 O
到 O
复 O
杂 O
来 O
设 O
计 O
教 B-TER
学 I-TER
内 I-TER
容 I-TER
， O
并 O
在 O
多 O
元 O
泛 O
在 O
化 O
的 O
课 O
程 O
中 O
指 O
导 O
学 B-PER
生 I-PER
以 O
设 O
计 O
思 O
维 O
方 O
法 O
来 O
完 O
成 O
实 O
践 O
活 O
动 O
， O
促 O
进 O
学 B-PER
生 I-PER
创 B-TER
新 I-TER
能 I-TER
力 I-TER
的 O
养 O
成 O
。 O

柳 B-PER
晨 I-PER
晨 I-PER
， O
于 B-PER
澎 I-PER
， O
侯 B-PER
洁 I-PER
蕊 I-PER
， O
